"date","month","weekend","holiday","prod_id","prod_function","prod_regime","prod_listprice","discount","stockout","sales"
2015-09-04,"9","N","N","42046","EyeCare","VITA",179000,1.25,0.00769230769230769,12.3076923076923
2015-09-04,"9","N","N","10834","Moisturisers","VITA",199000,3.87093532177014,0.00763358778625954,23.6641221374046
2015-09-04,"9","N","N","42137","Cleanser","VITA",119000,7.75391463516099,0.0151515151515152,76.5151515151515
2015-09-04,"9","N","N","42422","Moisturisers","VITA",199000,0,0.00793650793650794,3.17460317460317
2015-09-04,"9","N","N","42671","Cleanser","VITA",89000,1.34615384615385,0.00763358778625954,19.8473282442748
2015-09-04,"9","N","N","12269","Cleanser","VITA",129000,0.882352941176471,0.00757575757575758,12.8787878787879
2015-09-04,"9","N","N","12259","Toner","VITA",149000,0.789473684210526,0.00757575757575758,14.3939393939394
2015-09-04,"9","N","N","12247","Cleanser","VITA",169000,0,0.016260162601626,3.2520325203252
2015-09-04,"9","N","N","41999","Cleanser","VITA",59000,0,1,0
2015-09-04,"9","N","N","10050","Other","VITA",229000,17.9815623483746,0.0078125,7.03125
2015-09-04,"9","N","N","42831","Cleanser","TEA",89000,2.38095238095238,0.244094488188976,16.5354330708661
2015-09-04,"9","N","N","22619","Moisturisers","ALOE",179000,1.25,0.00769230769230769,12.3076923076923
2015-09-04,"9","N","N","22607","Cleanser","ALOE",129000,1.81818181818182,0,8.59375
2015-09-04,"9","N","N","22615","Cleanser","ALOE",129000,2.24453840732911,0.0151515151515152,33.3333333333333
2015-09-04,"9","N","N","22635","Toner","ALOE",149000,1.15384615384615,0,10.3174603174603
2015-09-04,"9","N","N","22611","Cleanser","ALOE",169000,15,0,7.37704918032787
2015-09-04,"9","N","N","22631","Moisturisers","ALOE",199000,2.30769230769231,0.0078740157480315,10.2362204724409
2015-09-04,"9","N","N","22627","Moisturisers","ALOE",199000,0,0.365853658536585,1.6260162601626
2015-09-04,"9","N","N","42326","Cleanser","OCEAN",129000,5.41666666666667,0.00757575757575758,18.1818181818182
2015-09-04,"9","N","N","13304","Toner","OCEAN",149000,1.07142857142857,0.00775193798449612,10.8527131782946
2015-09-04,"9","N","N","42396","Toner","WHITE",219000,0,1,0
2015-09-04,"9","N","N","13278","Cleanser","OCEAN",119000,14.0952993697479,0.0151515151515152,48.4848484848485
2015-09-04,"9","N","N","13303","Cleanser","OCEAN",169000,15,0.0078125,17.1875
2015-09-04,"9","N","N","13305","Moisturisers","OCEAN",179000,6.8421052631579,0.00775193798449612,14.7286821705426
2015-09-04,"9","N","N","24279","Moisturisers","WHITE",379000,7.12763711895806,0,36.1538461538462
2015-09-04,"9","N","N","13307","Moisturisers","OCEAN",199000,3,0.00775193798449612,7.75193798449612
2015-09-04,"9","N","N","24278","Moisturisers","WHITE",449000,8.71794871794872,0.00757575757575758,29.5454545454545
2015-09-04,"9","N","N","24282","Moisturisers","WHITE",399000,11.9973342447027,0,67.175572519084
2015-09-04,"9","N","N","31484","Treatments","HERB",279000,1.33333333333333,0.0153846153846154,11.5384615384615
2015-09-04,"9","N","N","12670","Moisturisers","OCEAN",199000,2.5,0.00763358778625954,10.6870229007634
2015-09-04,"9","N","N","13586","Cleanser","WHITE",199000,0,1,0
2015-09-04,"9","N","N","36244","Cleanser","WHITE",239000,8.19217300345643,0.0150375939849624,69.1729323308271
2015-09-04,"9","N","N","13235","Treatments","ALOE",249000,0,0.00813008130081301,4.0650406504065
2015-09-04,"9","N","N","13236","Treatments","ALOE",249000,0,0.00833333333333333,0.833333333333333
2015-09-04,"9","N","N","10594","Treatments","VITA",249000,2.22222222222222,0.0155038759689922,6.97674418604651
2015-09-04,"9","N","N","16006","Treatments","OCEAN",249000,0,0.016,0.8
2015-09-04,"9","N","N","16007","Treatments","OCEAN",249000,0,0.00819672131147541,3.27868852459016
2015-09-04,"9","N","N","20459","EyeCare","ALOE",179000,15,0.0336134453781513,2.52100840336134
2015-09-04,"9","N","N","18337","Moisturisers","VITA",199000,0,0.015625,8.59375
2015-09-04,"9","N","N","2889","Cleanser","TEA",109000,6.42845591665371,0.0151515151515152,134.090909090909
2015-09-04,"9","N","N","42491","Cleanser","TEA",139000,1.82040082219938,0.0151515151515152,21.2121212121212
2015-09-04,"9","N","N","2893","Toner","TEA",139000,1.36363636363636,0.00763358778625954,33.587786259542
2015-09-04,"9","N","N","13536","Moisturisers","TEA",159000,0.74468085106383,0.0232558139534884,36.4341085271318
2015-09-04,"9","N","N","13709","Moisturisers","TEA",179000,3.02325581395349,0.0152671755725191,32.824427480916
2015-09-04,"9","N","N","7288","Treatments","TEA",219000,0,0.0245901639344262,3.27868852459016
2015-09-04,"9","N","N","42529","Other","TEA",119000,0,0.015625,7.03125
2015-09-04,"9","N","N","41965","Treatments","TEA",129000,8.8,0.00763358778625954,19.0839694656489
2015-09-04,"9","N","N","27850","Treatments","TEA",119000,1.41446262715613,0.0229007633587786,116.030534351145
2015-09-04,"9","N","N","76019","Treatments","TEA",129000,0,0.00806451612903226,8.06451612903226
2015-09-04,"9","N","N","31467","EyeCare","HERB",289000,15,0.0078125,6.25
2015-09-04,"9","N","N","42013","Cleanser","HERB",219000,4.07664207938181,0.0151515151515152,39.3939393939394
2015-09-04,"9","N","N","65109","Treatments","HERB",359000,4.44444444444444,0.00775193798449612,6.97674418604651
2015-09-04,"9","N","N","31486","Treatments","HERB",439000,0,0.008,0.8
2015-09-04,"9","N","N","31468","Treatments","HERB",439000,7.5,0.0155038759689922,3.10077519379845
2015-09-04,"9","N","N","33448","Cleanser","POME",209000,3.18181818181818,0.0151515151515152,8.33333333333333
2015-09-04,"9","N","N","33446","Cleanser","POME",219000,0,0,4.0650406504065
2015-09-04,"9","N","N","33449","Moisturisers","POME",329000,6.5,0.00763358778625954,7.63358778625954
2015-09-04,"9","N","N","33450","Moisturisers","POME",349000,7.5,0.00763358778625954,12.2137404580153
2015-09-04,"9","N","N","33452","EyeCare","POME",299000,6.25,0,6.2992125984252
2015-09-04,"9","N","N","31471","Moisturisers","HERB",319000,3.7037037037037,0.0153846153846154,20.7692307692308
2015-09-04,"9","N","N","41195","Treatments","TEA",219000,2.14285714285714,0.00775193798449612,5.42635658914729
2015-09-04,"9","N","N","38834","Treatments","YOUTH",489000,22.3404255319149,0.00757575757575758,35.6060606060606
2015-09-04,"9","N","N","24214","Treatments","TEA",159000,0,1,0
2015-09-04,"9","N","N","26698","Other","ALOE",229000,0,0,1.6
2015-09-04,"9","N","N","35012","Moisturisers","POME",349000,5.5,0,7.8740157480315
2015-09-04,"9","N","N","46698","Moisturisers","VITA",179000,51.1904761904762,0.0151515151515152,31.8181818181818
2015-09-04,"9","N","N","46482","Cleanser","TEA",109000,3.24319365236796,0.0151515151515152,28.030303030303
2015-09-04,"9","N","N","46481","Cleanser","TEA",129000,4.42307692307692,0.00763358778625954,19.8473282442748
2015-09-04,"9","N","N","47503","Treatments","YOUTH",649000,0.833333333333333,0.410852713178295,18.6046511627907
2015-09-04,"9","N","N","46483","Treatments","ALOE",129000,15,0.008,9.6
2015-09-04,"9","N","N","48454","Moisturisers","TEA",159000,7.64705882352941,0.00775193798449612,13.1782945736434
2015-09-04,"9","N","N","48456","Moisturisers","TEA",159000,5.22222222222222,0.00769230769230769,34.6153846153846
2015-09-04,"9","N","N","48455","Moisturisers","TEA",159000,52.3809523809524,0,16.8
2015-09-04,"9","N","N","47731","Treatments","VITA",309000,33.5714285714286,0.0152671755725191,10.6870229007634
2015-09-04,"9","N","N","41078","Moisturisers","VITA",249000,1.81818181818182,0.00763358778625954,16.793893129771
2015-09-04,"9","N","N","52534","Treatments","YOUTH",439000,5.6,0,19.3798449612403
2015-09-04,"9","N","N","52598","Treatments","YOUTH",439000,1.66666666666667,0,9.30232558139535
2015-09-04,"9","N","N","49286","Treatments","YOUTH",389000,10,0.00775193798449612,7.75193798449612
2015-09-04,"9","N","N","52555","EyeCare","VITA",189000,3.18181818181818,0.00793650793650794,26.1904761904762
2015-09-04,"9","N","N","22339","Moisturisers","VITA",189000,0,1,0
2015-09-04,"9","N","N","76024","Treatments","TEA",129000,0,0.934782608695652,0
2015-09-04,"9","N","N","75999","Cleanser","TEA",109000,0,1,0
2015-09-04,"9","N","N","25734","Other","ALOE",89000,0,1,0
2015-09-04,"9","N","N","1936","Cleanser","TEA",49000,0,1,0
2015-09-04,"9","N","N","42492","Treatments","TEA",99000,0,1,0
2015-09-04,"9","N","N","42530","Moisturisers","TEA",99000,0,1,0
2015-09-04,"9","N","N","42352","Moisturisers","ALOE",165000,0,1,0
2015-09-04,"9","N","N","9967","Moisturisers","ALOE",129000,0,1,0
2015-09-04,"9","N","N","12668","Cleanser","OCEAN",85000,0,1,0
2015-09-04,"9","N","N","42029","Other","VITA",99000,0,1,0
2015-09-04,"9","N","N","42360","Moisturisers","OCEAN",165000,0,1,0
2015-09-04,"9","N","N","42398","Moisturisers","WHITE",250000,0,1,0
2015-09-05,"9","Y","N","25742","Other","ALOE",129000,0,1,0
2015-09-05,"9","Y","N","41906","Moisturisers","VITA",179000,5.68626355570161,0.00763358778625954,77.8625954198473
2015-09-05,"9","Y","N","30470","Moisturisers","VITA",129000,0,1,0
2015-09-05,"9","Y","N","30503","Moisturisers","VITA",199000,6.12067232715301,0.00769230769230769,44.6153846153846
2015-09-05,"9","Y","N","42924","Treatments","VITA",249000,0,0.024,4
2015-09-05,"9","Y","N","42046","EyeCare","VITA",179000,2.5,0.00769230769230769,10.7692307692308
2015-09-05,"9","Y","N","10834","Moisturisers","VITA",199000,3.02628934144406,0.00763358778625954,29.0076335877863
2015-09-05,"9","Y","N","42137","Cleanser","VITA",119000,5.6561115355233,0.0151515151515152,116.666666666667
2015-09-05,"9","Y","N","42422","Moisturisers","VITA",199000,1.66666666666667,0.00793650793650794,7.14285714285714
2015-09-05,"9","Y","N","42671","Cleanser","VITA",89000,0,0.00763358778625954,22.1374045801527
2015-09-05,"9","Y","N","12269","Cleanser","VITA",129000,1.16279069767442,0.00757575757575758,32.5757575757576
2015-09-05,"9","Y","N","12259","Toner","VITA",149000,2,0.00757575757575758,22.7272727272727
2015-09-05,"9","Y","N","12247","Cleanser","VITA",169000,0,0.016260162601626,8.94308943089431
2015-09-05,"9","Y","N","41999","Cleanser","VITA",59000,0,1,0
2015-09-05,"9","Y","N","10050","Other","VITA",229000,0,0.0078125,7.8125
2015-09-05,"9","Y","N","42831","Cleanser","TEA",89000,3.2,0.299212598425197,19.6850393700787
2015-09-05,"9","Y","N","22619","Moisturisers","ALOE",179000,0,0.00769230769230769,14.6153846153846
2015-09-05,"9","Y","N","22607","Cleanser","ALOE",129000,1.89655172413793,0,22.65625
2015-09-05,"9","Y","N","22615","Cleanser","ALOE",129000,2.57130320315928,0.0151515151515152,40.1515151515151
2015-09-05,"9","Y","N","22635","Toner","ALOE",149000,0.869565217391304,0,18.2539682539683
2015-09-05,"9","Y","N","22611","Cleanser","ALOE",169000,15.4545454545455,0,9.01639344262295
2015-09-05,"9","Y","N","22631","Moisturisers","ALOE",199000,0,0.0078740157480315,16.5354330708661
2015-09-05,"9","Y","N","22627","Moisturisers","ALOE",199000,0,0.382113821138211,7.31707317073171
2015-09-05,"9","Y","N","42326","Cleanser","OCEAN",129000,2.14285714285714,0.00757575757575758,21.2121212121212
2015-09-05,"9","Y","N","13304","Toner","OCEAN",149000,8.88888888888889,0.00775193798449612,13.953488372093
2015-09-05,"9","Y","N","42396","Toner","WHITE",219000,0,1,0
2015-09-05,"9","Y","N","13278","Cleanser","OCEAN",119000,10.5217201166181,0.0151515151515152,74.2424242424242
2015-09-05,"9","Y","N","13303","Cleanser","OCEAN",169000,15.1724137931034,0.0078125,22.65625
2015-09-05,"9","Y","N","13305","Moisturisers","OCEAN",179000,1.2,0.00775193798449612,19.3798449612403
2015-09-05,"9","Y","N","24279","Moisturisers","WHITE",379000,8.14814814814815,0,41.5384615384615
2015-09-05,"9","Y","N","13307","Moisturisers","OCEAN",199000,4.33333333333333,0.00775193798449612,11.6279069767442
2015-09-05,"9","Y","N","24278","Moisturisers","WHITE",449000,11.7346847870551,0.00757575757575758,37.1212121212121
2015-09-05,"9","Y","N","24282","Moisturisers","WHITE",399000,10.8083472570315,0,82.4427480916031
2015-09-05,"9","Y","N","31484","Treatments","HERB",279000,1.15384615384615,0.0230769230769231,20
2015-09-05,"9","Y","N","12670","Moisturisers","OCEAN",199000,3.6,0.00763358778625954,19.0839694656489
2015-09-05,"9","Y","N","13586","Cleanser","WHITE",199000,0,1,0
2015-09-05,"9","Y","N","36244","Cleanser","WHITE",239000,8.50297688455998,0.0150375939849624,91.7293233082707
2015-09-05,"9","Y","N","13235","Treatments","ALOE",249000,0,0.00813008130081301,2.4390243902439
2015-09-05,"9","Y","N","13236","Treatments","ALOE",249000,6,0.00833333333333333,4.16666666666667
2015-09-05,"9","Y","N","10594","Treatments","VITA",249000,12.2727272727273,0.0155038759689922,8.52713178294574
2015-09-05,"9","Y","N","16006","Treatments","OCEAN",249000,8,0.016,4
2015-09-05,"9","Y","N","16007","Treatments","OCEAN",249000,0,0.00819672131147541,5.73770491803279
2015-09-05,"9","Y","N","20459","EyeCare","ALOE",179000,15,0.0336134453781513,4.20168067226891
2015-09-05,"9","Y","N","18337","Moisturisers","VITA",199000,0.869565217391304,0.015625,17.96875
2015-09-05,"9","Y","N","2889","Cleanser","TEA",109000,9.07153610915079,0.0151515151515152,206.818181818182
2015-09-05,"9","Y","N","42491","Cleanser","TEA",139000,2.63882014388489,0.0151515151515152,37.8787878787879
2015-09-05,"9","Y","N","2893","Toner","TEA",139000,1.72618191161357,0.00763358778625954,64.1221374045801
2015-09-05,"9","Y","N","13536","Moisturisers","TEA",159000,1.12903225806452,0.0232558139534884,72.0930232558139
2015-09-05,"9","Y","N","13709","Moisturisers","TEA",179000,1.17283950617284,0.0152671755725191,61.8320610687023
2015-09-05,"9","Y","N","7288","Treatments","TEA",219000,1,0.0245901639344262,12.2950819672131
2015-09-05,"9","Y","N","42529","Other","TEA",119000,0.75,0.015625,15.625
2015-09-05,"9","Y","N","41965","Treatments","TEA",129000,1.17647058823529,0.00763358778625954,25.9541984732824
2015-09-05,"9","Y","N","27850","Treatments","TEA",119000,1.25481003212096,0.0229007633587786,197.709923664122
2015-09-05,"9","Y","N","76019","Treatments","TEA",129000,2.10526315789474,0.00806451612903226,15.3225806451613
2015-09-05,"9","Y","N","31467","EyeCare","HERB",289000,15,0.0078125,4.6875
2015-09-05,"9","Y","N","42013","Cleanser","HERB",219000,3.19273720921871,0.0151515151515152,96.2121212121212
2015-09-05,"9","Y","N","65109","Treatments","HERB",359000,1.05263157894737,0.00775193798449612,14.7286821705426
2015-09-05,"9","Y","N","31486","Treatments","HERB",439000,0,0.008,0.8
2015-09-05,"9","Y","N","31468","Treatments","HERB",439000,8,0.0155038759689922,7.75193798449612
2015-09-05,"9","Y","N","33448","Cleanser","POME",209000,1.82638414217362,0.0151515151515152,26.5151515151515
2015-09-05,"9","Y","N","33446","Cleanser","POME",219000,0,0,10.5691056910569
2015-09-05,"9","Y","N","33449","Moisturisers","POME",329000,7.5,0.00763358778625954,13.7404580152672
2015-09-05,"9","Y","N","33450","Moisturisers","POME",349000,5.83333333333333,0.00763358778625954,18.3206106870229
2015-09-05,"9","Y","N","33452","EyeCare","POME",299000,0,0,2.36220472440945
2015-09-05,"9","Y","N","31471","Moisturisers","HERB",319000,1.5,0.0230769230769231,30.7692307692308
2015-09-05,"9","Y","N","41195","Treatments","TEA",219000,0,0.00775193798449612,12.4031007751938
2015-09-05,"9","Y","N","38834","Treatments","YOUTH",489000,15.7865168539326,0.00757575757575758,67.4242424242424
2015-09-05,"9","Y","N","24214","Treatments","TEA",159000,0,1,0
2015-09-05,"9","Y","N","26698","Other","ALOE",229000,0,0,4.8
2015-09-05,"9","Y","N","35012","Moisturisers","POME",349000,0,0,10.2362204724409
2015-09-05,"9","Y","N","46698","Moisturisers","VITA",179000,50,0.0151515151515152,51.5151515151515
2015-09-05,"9","Y","N","46482","Cleanser","TEA",109000,4.82832198875407,0.0151515151515152,46.969696969697
2015-09-05,"9","Y","N","46481","Cleanser","TEA",129000,3.25,0.00763358778625954,30.5343511450382
2015-09-05,"9","Y","N","47503","Treatments","YOUTH",649000,3.46153055983564,0.434108527131783,30.2325581395349
2015-09-05,"9","Y","N","46483","Treatments","ALOE",129000,19.25,0.008,16
2015-09-05,"9","Y","N","48454","Moisturisers","TEA",159000,0.535714285714286,0.00775193798449612,21.7054263565891
2015-09-05,"9","Y","N","48456","Moisturisers","TEA",159000,0.333333333333333,0.00769230769230769,34.6153846153846
2015-09-05,"9","Y","N","48455","Moisturisers","TEA",159000,50,0,11.2
2015-09-05,"9","Y","N","47731","Treatments","VITA",309000,19.5454545454545,0.0152671755725191,8.3969465648855
2015-09-05,"9","Y","N","41078","Moisturisers","VITA",249000,1.11111111111111,0.00763358778625954,34.3511450381679
2015-09-05,"9","Y","N","52534","Treatments","YOUTH",439000,1.80555555555556,0,27.906976744186
2015-09-05,"9","Y","N","52598","Treatments","YOUTH",439000,8.68421052631579,0,14.7286821705426
2015-09-05,"9","Y","N","49286","Treatments","YOUTH",389000,14.3333333333333,0.00775193798449612,11.6279069767442
2015-09-05,"9","Y","N","52555","EyeCare","VITA",189000,1.33333333333333,0.00793650793650794,47.6190476190476
2015-09-05,"9","Y","N","22339","Moisturisers","VITA",189000,0,1,0
2015-09-05,"9","Y","N","76024","Treatments","TEA",129000,0,0.934782608695652,0
2015-09-05,"9","Y","N","75999","Cleanser","TEA",109000,0,1,0
2015-09-05,"9","Y","N","25734","Other","ALOE",89000,0,1,0
2015-09-05,"9","Y","N","1936","Cleanser","TEA",49000,0,1,0
2015-09-05,"9","Y","N","42492","Treatments","TEA",99000,0,1,0
2015-09-05,"9","Y","N","42530","Moisturisers","TEA",99000,0,1,0
2015-09-05,"9","Y","N","42352","Moisturisers","ALOE",165000,0,1,0
2015-09-05,"9","Y","N","9967","Moisturisers","ALOE",129000,0,1,0
2015-09-05,"9","Y","N","12668","Cleanser","OCEAN",85000,0,1,0
2015-09-05,"9","Y","N","42029","Other","VITA",99000,0,1,0
2015-09-05,"9","Y","N","42360","Moisturisers","OCEAN",165000,0,1,0
2015-09-05,"9","Y","N","42398","Moisturisers","WHITE",250000,0,1,0
2015-09-06,"9","Y","N","25742","Other","ALOE",129000,0,1,0
2015-09-06,"9","Y","N","41906","Moisturisers","VITA",179000,4.91149453700499,0.00763358778625954,86.2595419847328
2015-09-06,"9","Y","N","30470","Moisturisers","VITA",129000,0,1,0
2015-09-06,"9","Y","N","30503","Moisturisers","VITA",199000,5.66176470588235,0.00769230769230769,52.3076923076923
2015-09-06,"9","Y","N","42924","Treatments","VITA",249000,0,0.024,1.6
2015-09-06,"9","Y","N","42046","EyeCare","VITA",179000,0.714285714285714,0.00769230769230769,21.5384615384615
2015-09-06,"9","Y","N","10834","Moisturisers","VITA",199000,2.40740740740741,0.00763358778625954,41.2213740458015
2015-09-06,"9","Y","N","42137","Cleanser","VITA",119000,9.34796122994653,0.0151515151515152,133.333333333333
2015-09-06,"9","Y","N","42422","Moisturisers","VITA",199000,15.5555555555556,0.00793650793650794,7.14285714285714
2015-09-06,"9","Y","N","42671","Cleanser","VITA",89000,1.11104868913858,0.00763358778625954,27.4809160305344
